provider_id,qr_rating,facility_type,provider_status,license_status,license_type,license_certificate_type,socrata_operating_status,socrata_facilitytypegeneric,socrata_facilitytypeauthoritydesc,licensed_capacity,license_prior_capacity,total_available_slots,ages_served,age_min_months,age_max_months,hours_mon,hours_tue,hours_wed,hours_thu,hours_fri,hours_sat,hours_sun,hours_days_open,hours_weekly_hours,subsidy_participation,food_program_participation,funded_head_start,funded_early_head_start,funded_eceap,formerly_licensed,excluded_from_public_search,tribal_ea_shown,display_on_map,opt_in_map,license_update_approved,initial_license_year,socrata_licensecapacity,socrata_startingage,socrata_endingage,num_complaints,num_inspections,num_licenses,num_contacts,agegroup_infant,agegroup_preschool,agegroup_school_age,agegroup_toddler,complaints_serious_injury_field,langinstr_american_sign_language,langinstr_arabic,langinstr_chinese_mandarin,langinstr_english,langinstr_french,langinstr_somali,langinstr_spanish,langinstr_tagalog,language_american_sign_language,language_amharic,language_arabic,language_chinese_cantonese,language_chinese_mandarin,language_english,language_farsi,language_filipino,language_french,language_hindi,language_japanese,language_korean,language_oromo,language_other,language_pashto,language_persian,language_polish,language_portugese,language_punjabi,language_russian,language_somali,language_spanish,language_swahili,language_tagalog,language_telugu,language_tigrinya,language_ukrainian,language_urdu,language_vietnamese,slotavail_infant,slotavail_preschool,slotavail_school_age,slotavail_slots_available,slotavail_toddler,spec_accreditation,spec_child_outcomes,spec_curriculum_and_staff_supports,spec_family_engagement_and_partnerships,spec_interactions_and_environment,spec_professionalism,complaints_document_view,complaints_self_reported_no,complaints_self_reported_yes,complaints_valid_issues_1,complaints_valid_issues_2,complaints_valid_issues_3,complaints_valid_issues_4,complaints_valid_issues_5,complaints_valid_issues_6,complaints_valid_issues_other,contacts_role_primary_contact,contacts_role_primary_contractor,contacts_role_primary_licensor,contacts_role_secondary_contact,contacts_role_secondary_contractor,geo_region,inspections_checklist_type_childcareinspectionchecklist_pdf,inspections_checklist_type_childcaremonitoringchecklist_pdf,inspections_checklist_type_licensing_ccc_inspection_report,inspections_checklist_type_licensing_ccc_inspection_report_pdf,inspections_document_view,inspections_inspection_type_physical,inspections_inspection_type_virtual,langinstr_other,licensehist_facility_type_child_care_center,licensehist_facility_type_family_child_care_home,licensehist_facility_type_other,licensehist_facility_type_school_age_program,licensehist_license_status_closed,licensehist_license_status_open,licensehist_license_status_open_certified,licensehist_license_status_open_payment_only,licensehist_license_status_other,licensehist_license_status_pending,licensehist_license_status_reason_cannot_comply_with_requirements,licensehist_license_status_reason_capacity,licensehist_license_status_reason_change_license_to_child_care_facility,licensehist_license_status_reason_closed,licensehist_license_status_reason_dcyf_imposed,licensehist_license_status_reason_dlr_cps_investigation_s_complete,licensehist_license_status_reason_expired,licensehist_license_status_reason_failed_to_meet_annual_compliance_requirements,licensehist_license_status_reason_family_did_not_respond_to_renewal,licensehist_license_status_reason_license_issued_in_error,licensehist_license_status_reason_licensee_request,licensehist_license_status_reason_licensee_request_conversion_only,licensehist_license_status_reason_mlr_infraction_s,licensehist_license_status_reason_moved,licensehist_license_status_reason_moved_and_did_not_reapply,licensehist_license_status_reason_moved_conversion_only,licensehist_license_status_reason_moved_new_home_does_not_meet_mlr_s,licensehist_license_status_reason_name_change_modification_only,licensehist_license_status_reason_no_referral_licensee_request,licensehist_license_status_reason_no_referral_lifted_licensee_request,licensehist_license_status_reason_open_dlr_cps_investigation_s,licensehist_license_status_reason_other,licensehist_license_status_reason_provider_meets_mlr_s,licensehist_license_status_reason_revoked,licensehist_license_status_reason_suspended,licensehist_license_status_reason_unknown,licensehist_license_status_reason_withdrawn,licensehist_license_type_initial_1st,licensehist_license_type_initial_2nd,licensehist_license_type_initial_3rd,licensehist_license_type_initial_4th,licensehist_license_type_probationary,licensehist_license_type_unknown,licensehist_regulation_authority_dcyf,licensehist_regulation_authority_government,licensehist_regulation_authority_military,licensehist_regulation_authority_ospi,licensehist_regulation_authority_tribal
4444,3,Family Child Care Home,Open,Open,Full,,,,,11,9,1,birth - 13 years 0 months,0,156,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,7,105.0,True,False,No,No,No,False,False,False,False,False,True,2022,,,,0,8,1,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
6305,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,,,5,50.0,True,True,No,No,No,False,False,False,False,False,True,2019,,,,0,6,1,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
431,3,Family Child Care Home,Open,Open,Full,,,,,12,12,7,birth - 13 years 0 months,0,156,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,,,5,55.0,False,False,No,No,No,False,False,False,True,True,True,2019,,,,0,5,1,2,Infant,Preschool,School-age,Toddler,,,,,English,,,,,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,Infant,,,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
3797,3,Family Child Care Home,Open,Open,Full,,,,,12,6,,birth - 13 years 0 months,0,156,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,,,5,60.0,False,False,No,No,No,False,False,False,False,False,True,2019,,,,0,6,3,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,Closed,,,,,,,,,,,,,,,,,,,,,,,Withdrawn,Initial (1st),,,Initial (4th),,,DCYF,,,,
10351,3,Family Child Care Home,Open,Open,Full,,,,,10,10,,birth - 13 years 0 months,0,156,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,,,5,70.0,False,False,No,No,No,False,False,False,False,False,True,2019,,,,0,5,1,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
9276,3,Family Child Care Home,Open,Open,Full,,,,,12,12,4,birth - 13 years 0 months,0,156,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,7,167.88,True,True,No,No,No,False,False,False,False,False,True,2019,,,,1,7,2,2,Infant,Preschool,,Toddler,,,,,English,,,Spanish,,,,,,,English,,,,,,,,,,,,,,,,Spanish,,,,,,,,,Preschool,School Age,Slots Available,Toddler,,,,,,,View,No,,1,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Withdrawn,Initial (1st),,,,,,DCYF,,,,
1194,3,Family Child Care Home,Open,Open,Full,,,,,9,9,,birth - 13 years 0 months,0,156,4:30 AM - 6:30 PM,4:30 AM - 6:30 PM,4:30 AM - 6:30 PM,4:30 AM - 6:30 PM,4:30 AM - 6:30 PM,other,other,7,98.0,False,False,No,No,No,False,False,False,False,False,True,2019,,,,0,6,1,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
1766,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,51,51,,other,2,84,7:30 AM - 5:00 PM,7:30 AM - 5:00 PM,7:30 AM - 5:00 PM,7:30 AM - 5:00 PM,7:30 AM - 5:00 PM,,,5,47.5,False,False,No,No,No,False,False,False,True,False,True,2019,51,2 months,7 years 0 months,1,6,1,2,Infant,Preschool,,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,View,No,,,,3,,,,,Primary Contact,,Primary Licensor,,,region_3,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
5091,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,6:00 AM - 5:30 PM,6:00 AM - 5:30 PM,6:00 AM - 5:30 PM,6:00 AM - 5:30 PM,6:00 AM - 5:30 PM,,,5,57.5,False,False,No,No,No,False,False,False,False,False,True,2019,,,,0,4,1,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
2057,3,Family Child Care Home,Open,Open,Full,,,,,12,12,8,birth - 13 years 0 months,0,156,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,7,167.88,False,False,No,No,No,False,False,False,False,False,True,2019,,,,0,5,2,2,Infant,Preschool,School-age,Toddler,,,,,English,,,,,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Initial (1st),,,,,,DCYF,,,,
2304,3,Family Child Care Home,Open,Open,Full,,,,,11,11,,birth - 13 years 0 months,0,156,4:30 AM - 5:30 PM,4:30 AM - 5:30 PM,4:30 AM - 5:30 PM,4:30 AM - 5:30 PM,4:30 AM - 5:30 PM,,,5,65.0,False,False,No,No,No,False,False,False,False,False,True,2020,,,,0,6,1,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
1924,3,Family Child Care Home,Open,Open,Full,,,,,12,8,1,birth - 13 years 0 months,0,156,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,7,167.88,False,False,No,No,No,False,False,False,False,False,True,2019,,,,0,5,1,2,Infant,Preschool,School-age,Toddler,,,,,English,,,Spanish,,,,,,,English,,,,,,,,,,,,,,,,Spanish,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
9846,5,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,35,30,0,other,29,156,7:00 AM - 4:30 PM,7:00 AM - 4:30 PM,7:00 AM - 4:30 PM,7:00 AM - 4:30 PM,7:00 AM - 4:30 PM,,,5,47.5,True,False,No,No,No,False,False,False,True,True,True,2019,35,2 years 5 months,13 years 0 months,0,6,1,3,,Preschool,School-age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,Secondary Contact,,region_6,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
5038,3,Family Child Care Home,Open,Open,Full,,,,,10,10,,birth - 13 years 0 months,0,156,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,other,7,126.0,False,False,No,No,No,False,False,False,False,False,True,2019,,,,0,5,1,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
7210,3,Family Child Care Home,Open,Open,Full,,,,,9,9,9,birth - 13 years 0 months,0,156,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,12:00 AM - 11:59 PM,7,167.88,True,True,No,No,No,False,False,False,False,False,True,2019,,,,0,6,2,2,Infant,Preschool,School-age,Toddler,,,,,English,,Somali,,,,,,,,English,,,,,,,,,,,,,,,Somali,,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Withdrawn,Initial (1st),,,,,,DCYF,,,,
7228,3,Family Child Care Home,Open,Open,Full,,,,,12,12,7,birth - 13 years 0 months,0,156,other,other,other,other,other,other,other,7,146.88,False,False,No,No,No,False,False,False,False,False,True,2020,,,,0,6,1,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
4421,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,40,40,8,birth - 6 years 0 months,0,72,6:30 AM - 6:00 PM,6:30 AM - 6:00 PM,6:30 AM - 6:00 PM,6:30 AM - 6:00 PM,6:30 AM - 6:00 PM,,,5,57.5,True,True,No,No,No,False,False,False,True,True,True,2021,40,birth,6 years 0 months,2,8,1,2,Infant,Preschool,,Toddler,,,,,English,,,Spanish,,,,,,,English,,,,,,,,,,,,,,,,Spanish,,,,,,,,Infant,Preschool,,Slots Available,Toddler,,,,,,,View,No,Yes,1,,3,,,,,Primary Contact,,Primary Licensor,,,region_4,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
8173,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 6 years 0 months,0,72,6:30 AM - 5:30 PM,6:30 AM - 5:30 PM,6:30 AM - 5:30 PM,6:30 AM - 5:30 PM,6:30 AM - 5:30 PM,,,5,55.0,False,False,No,No,No,False,False,False,False,False,True,2019,,,,0,4,1,2,Infant,Preschool,,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,Family Child Care Home,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
10315,5,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,48,48,20,1 month - 9 years 0 months,1,108,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,,,5,60.0,True,False,No,No,No,False,False,False,True,False,True,2019,48,1 month,9 years 0 months,1,3,2,3,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,View,No,,,2,,,,,,Primary Contact,,Primary Licensor,Secondary Contact,,region_6,,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Withdrawn,Initial (1st),,,,,,DCYF,,,,
5286,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,29,29,,birth - 6 years 0 months,0,72,,,,,,,,0,,False,False,No,No,No,False,False,False,True,False,True,2019,29,birth,6 years 0 months,0,4,1,2,Infant,Preschool,,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_5,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
7592,3,Family Child Care Home,Open,Open,Full,,,,,12,9,,birth - 13 years 0 months,0,156,other,other,other,other,other,other,other,7,98.0,False,False,No,No,No,False,False,False,True,True,True,2019,,,,0,4,1,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
8189,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,36,36,0,12 months - 13 years 0 months,12,156,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,7:00 AM - 5:00 PM,,,5,50.0,False,False,No,No,No,False,False,False,True,True,True,2019,36,12 months,13 years 0 months,1,4,5,2,,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Preschool,School Age,,Toddler,,,,,Interactions and Environment,,View,No,,1,,,,,,,Primary Contact,,Primary Licensor,,,region_6,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,,,,,,,,Moved,,,,,,,,,,,,Unknown,Withdrawn,Initial (1st),,,,,,DCYF,,,,
5423,4,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,20,20,,3 years 0 months - 5 years 0 months,36,60,,,,,,,,0,,False,False,No,No,Yes,False,False,False,True,True,True,2019,20,3 years 0 months,5 years 0 months,0,10,2,3,,Preschool,School-age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,Secondary Contact,,region_2,ChildCareInspectionChecklist.pdf,ChildCareMonitoringChecklist.pdf,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Withdrawn,Initial (1st),,,,,,DCYF,,,,
332,3,Family Child Care Home,Open,Open,Full,,,,,11,6,,birth - 13 years 0 months,0,156,6:30 AM - 8:30 PM,6:30 AM - 8:30 PM,6:30 AM - 8:30 PM,6:30 AM - 8:30 PM,6:30 AM - 8:30 PM,other,other,7,98.0,False,False,No,No,No,False,False,False,True,True,True,2019,,,,0,4,2,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,English,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Withdrawn,Initial (1st),,,,,,DCYF,,,,
6904,3,Family Child Care Home,Open,Open,Full,,,,,12,9,5,birth - 13 years 0 months,0,156,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,,,5,70.0,False,False,No,No,No,False,False,False,True,True,True,2019,,,,0,6,1,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,Slots Available,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
3468,3,Family Child Care Home,Open,Open,Full,,,,,12,12,,birth - 13 years 0 months,0,156,,,,,,,,0,,False,False,No,No,No,False,False,False,True,True,True,2019,,,,0,6,2,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Somali,,,,,,,,,Infant,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,,Family Child Care Home,,,Closed,Open,,,,,,,,,,,,,,,,,,Moved,,,,,,,,,,,,,,,,,,,,DCYF,,,,
8670,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,97,97,,birth - 6 years 0 months,0,72,other,other,other,other,other,,,5,,False,False,Yes,No,Yes,False,False,False,True,False,True,2019,97,birth,6 years 0 months,0,6,1,2,Infant,Preschool,,Toddler,,,,,English,,,,,,,,,,English,,,,,,,,other,,,,,,,Somali,Spanish,,,,,,,,Infant,Preschool,,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_4,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
4886,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,148,148,,1 month - 13 years 0 months,1,156,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,7:00 AM - 6:00 PM,,,5,55.0,False,False,No,No,No,False,False,False,True,False,True,2019,148,1 month,13 years 0 months,0,5,1,2,Infant,Preschool,School-age,Toddler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Infant,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_6,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,,View,Physical,,,Child Care Center,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
2487,3,Child Care Center,Open,Open,Full,LICENSED,Active,CHILD CARE CENTER,DEL Licensed,165,165,,12 months - 13 years 0 months,12,156,8:00 AM - 5:30 PM,8:00 AM - 5:30 PM,8:00 AM - 5:30 PM,8:00 AM - 5:30 PM,8:00 AM - 5:30 PM,,,5,47.5,True,True,No,No,No,False,False,False,True,True,True,2019,165,12 months,13 years 0 months,0,8,1,2,,Preschool,School-age,Toddler,,,,,English,,,Spanish,,,,,,,English,,,,,,,,,,,,,,,,Spanish,,,,,,,,,Preschool,School Age,,Toddler,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_2,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,Child Care Center,,,,,Open,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DCYF,,,,
681,5,,Open,Open,Full,LICENSED,Active,,DEL Licensed,48,36,,other,30,120,8:00 AM - 4:30 PM,8:00 AM - 4:30 PM,8:00 AM - 4:30 PM,8:00 AM - 4:30 PM,,,,4,34.0,False,False,No,No,Yes,False,False,False,True,True,True,2019,36,2 years 6 months,10 years 0 months,0,6,3,2,,Preschool,School-age,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Primary Contact,,Primary Licensor,,,region_3,ChildCareInspectionChecklist.pdf,,Licensing CCC Inspection Report,Licensing CCC Inspection Report.pdf,View,Physical,,,,,other,,Closed,Open,,,,,,,,Closed,,,,,,,,,,Moved,,,,,,,,,,,,,,,,,,,,DCYF,,,,
